date,plant_nox_weighted,avg_wind_speed,precipitation,avg_rel_humid,avg_temp,site_nox,pop_density,traffic_vol,traff_imputed,site_nox_lag1,site_nox_3day_avg,site_nox_7day_avg,plant_nox_X_wind
2020-01-08,0.9067495064111066,8.0,0.0,0.56,2.5,22.895833,8486.730479006977,153968.0,1,43.1875,28.884722333333333,35.37300728571429,7.253996051288853
2020-01-09,1.0888399693249482,4.9,0.0,0.41,-1.8,39.633333,8486.730479006977,153968.0,1,22.895833,32.215277666666665,36.89860242857143,5.335315849692247
2020-01-10,0.7449649605771804,4.2,0.0,0.69,4.5,37.32,8486.730479006977,153968.0,1,39.633333,35.23888866666667,36.165476142857145,3.128852834424158
2020-01-11,0.4351458264309541,4.6,0.0,0.75,12.7,18.320833,8486.730479006977,153968.0,1,37.32,33.28305533333333,34.70642857142857,2.0016708015823887
2020-01-12,0.4806512943162342,7.3,1.5,0.57,15.7,10.033333,8486.730479006977,153968.0,1,18.320833,31.758055333333335,29.26059514285714,3.5087544485085096
2020-01-13,0.8802642651341486,4.0,0.0,0.79,6.1,47.175,8486.730479006977,153968.0,1,10.033333,21.891388666666668,28.850476000000004,3.5210570605365943
2020-01-14,0.8394073464327853,3.0,1.8,0.84,5.1,58.979167,8486.730479006977,153968.0,1,47.175,25.176388666666668,31.223690285714287,2.518222039298356
2020-01-15,0.904207530352056,3.8,0.0,0.66,6.9,53.970833,8486.730479006977,153968.0,1,58.979167,38.729166666666664,33.47964271428571,3.4359886153378127
2020-01-16,0.9314553801340716,9.4,3.0,0.64,7.2,19.579167,8486.730479006977,153968.0,1,53.970833,53.375,37.91892842857143,8.755680573260273
2020-01-17,1.1693293256111617,8.6,0.0,0.38,-1.5,27.233333,8486.730479006977,153968.0,1,19.579167,44.176389,35.05404757142857,10.05623220025599
2020-01-18,0.8597979439804381,3.9,4.6,0.64,-4.7,30.65,8486.730479006977,153968.0,1,27.233333,33.594444333333335,33.61309514285714,3.3532119815237085
2020-01-19,0.6771043794336659,7.5,0.0,0.59,3.7,15.916667,8486.730479006977,153968.0,1,30.65,25.820833333333336,35.37440471428571,5.078282845752494
2020-01-20,1.0413278432148725,7.7,0.0,0.43,-2.6,25.195833,8486.730479006977,153968.0,1,15.916667,24.599999999999998,36.214881,8.018224392754519
2020-01-21,1.0575710265117086,4.1,0.0,0.46,-3.4,53.583333,8486.730479006977,153968.0,1,25.195833,23.920833333333334,33.075,4.336041208698005
2020-01-22,0.9721676228766531,1.5,0.0,0.5,-0.5,102.816667,8486.730479006977,153968.0,1,53.583333,31.565277666666663,32.304166571428574,1.4582514343149797
2020-01-23,0.8681511311740455,1.9,0.0,0.46,3.3,94.925,8486.730479006977,153968.0,1,102.816667,60.53194433333332,39.28214285714286,1.6494871492306864
2020-01-24,0.6987580451299785,3.2,0.0,0.65,4.8,137.431818,8486.730479006977,153968.0,1,94.925,83.77499999999999,50.04583328571429,2.2360257444159313
2020-01-25,0.5870645321514666,6.7,19.8,0.87,5.2,19.795833,8486.730479006977,153968.0,1,137.431818,111.72449499999999,65.788474,3.9333323654148264
2020-01-26,0.5601956160057505,5.6,0.0,0.6,5.9,17.754167,8486.730479006977,153968.0,1,19.795833,84.05088366666665,64.23787871428571,3.1370954496322025
2020-01-27,0.8081502870713703,6.1,0.0,0.59,4.7,25.708333,8486.730479006977,153968.0,1,17.754167,58.32727266666666,64.5003787142857,4.929716751135358
2020-01-28,0.6698912091720663,7.2,0.0,0.57,4.2,27.604167,8486.730479006977,153968.0,1,25.708333,21.08611099999999,64.573593,4.8232167060388775
2020-01-29,0.755850977579699,5.4,0.0,0.46,2.3,32.3625,8486.730479006977,153968.0,1,27.604167,23.68888899999999,60.86228357142857,4.081595278930375
2020-01-30,0.8686014295393958,3.6,0.0,0.55,-0.7,55.9,8486.730479006977,153968.0,1,32.3625,28.558333333333323,50.79740257142857,3.126965146341825
2020-01-31,0.7966982111433919,2.9,0.3,0.74,2.0,60.475,8486.730479006977,153968.0,1,55.9,38.622222333333326,45.22240257142857,2.3104248123158366
2020-02-01,0.6083722561104996,2.1,0.3,0.87,3.8,51.138889,8486.730479006977,153968.0,1,60.475,49.57916666666665,34.22857142857143,1.2775817378320493
2020-02-02,0.6030480483760995,3.9,1.5,0.73,3.9,20.7125,8486.730479006977,153968.0,1,51.138889,55.837962999999995,38.70615085714286,2.351887388666788
2020-02-03,0.637251294223516,3.9,0.0,0.59,6.7,40.879167,8486.730479006977,153968.0,1,20.7125,44.108796333333316,39.128769857142856,2.4852800474717123
2020-02-04,0.5830902212519516,2.4,0.3,0.76,8.0,104.029167,8486.730479006977,153968.0,1,40.879167,37.576851999999995,41.29603185714286,1.399416531004684
2020-02-05,0.6833624028721749,4.6,0.0,0.58,6.9,42.370833,8486.730479006977,153968.0,1,104.029167,55.20694466666666,52.213888999999995,3.1434670532120044
2020-02-06,0.7140831121950161,5.0,14.2,0.93,3.5,52.570833,8486.730479006977,153968.0,1,42.370833,62.42638899999999,53.64365085714286,3.5704155609750803
2020-02-07,0.6515506714277068,8.1,7.4,0.76,4.7,40.385714,8486.730479006977,153968.0,1,52.570833,66.32361099999999,53.16805557142857,5.277560438564425
2020-02-08,0.5233566297614176,6.3,0.0,0.47,1.3,19.95,8486.730479006977,153968.0,1,40.385714,45.10912666666666,50.29815757142857,3.297146767496931
2020-02-09,0.5330568205038723,4.7,0.0,0.72,1.6,21.1625,8486.730479006977,153968.0,1,19.95,37.635515666666656,45.84260200000001,2.5053670563681996
2020-02-10,0.6657349978140387,4.2,10.4,0.77,6.3,21.429167,8486.730479006977,153968.0,1,21.1625,27.166071333333324,45.90688771428571,2.7960869908189627
2020-02-11,0.6110858706780289,3.9,6.6,0.85,6.6,70.0875,8486.730479006977,153968.0,1,21.429167,20.847222333333324,43.128316285714284,2.383234895644313
2020-02-12,0.6964774704480557,5.9,3.3,0.51,5.8,21.991667,8486.730479006977,153968.0,1,70.0875,37.559722333333326,38.279506714285716,4.109217075643529
2020-02-13,0.6142205124207945,3.7,9.9,0.84,4.1,57.13913,8486.730479006977,153968.0,1,21.991667,37.83611133333333,35.36819728571429,2.2726158959569394
2020-02-14,0.8083247994929694,7.8,0.0,0.44,1.6,27.0875,8486.730479006977,153968.0,1,57.13913,49.739432333333326,36.02081114285714,6.304933436045161
2020-02-15,0.8770617807047402,4.3,0.0,0.48,-5.8,23.727778,8486.730479006977,153968.0,1,27.0875,35.40609899999999,34.121066285714285,3.7713656570303824
2020-02-16,0.6689384590128132,2.9,0.0,0.58,1.2,44.158333,8486.730479006977,153968.0,1,23.727778,35.98480266666666,34.660748857142856,1.9399215311371583
2020-02-17,0.6466737506299887,3.2,0.0,0.46,6.3,63.025,8486.730479006977,153968.0,1,44.158333,31.657870333333324,37.94586785714286,2.069356002015964
2020-02-18,0.7094835946833329,4.4,0.0,0.77,4.8,45.447826,8486.730479006977,153968.0,1,63.025,43.637036999999985,43.88812971428571,3.121727816606665
2020-02-19,0.7529390969542331,6.4,0.0,0.44,6.4,30.2,8486.730479006977,153968.0,1,45.447826,50.87705299999999,40.368176285714284,4.818810220507093
2020-02-20,0.9588070614791144,6.0,0.0,0.4,0.7,29.447826,8486.730479006977,153968.0,1,30.2,46.22427533333332,41.54079528571429,5.752842368874687
2020-02-21,0.8397888259007303,4.5,0.0,0.34,-2.1,30.283333,8486.730479006977,153968.0,1,29.447826,35.03188399999999,37.58489471428572,3.7790497165532866
2020-02-22,0.6469409929437651,4.5,0.0,0.24,3.4,24.7625,8486.730479006977,153968.0,1,30.283333,29.977052999999987,38.04144228571429,2.911234468246943
2020-02-23,0.4989758125568981,3.5,0.0,0.28,8.1,37.366667,8486.730479006977,153968.0,1,24.7625,28.164552999999987,38.18925971428571,1.7464153439491434
2020-02-24,0.594313871255149,3.2,0.0,0.45,9.4,43.325,8486.730479006977,153968.0,1,37.366667,30.804166666666656,37.21902171428571,1.901804388016477
2020-02-25,0.5396850289577902,3.0,3.3,0.77,9.5,42.88,8486.730479006977,153968.0,1,43.325,35.151388999999995,34.404736,1.6190550868733706
2020-02-26,0.4954813599679237,4.2,0.5,0.89,7.1,50.091667,8486.730479006977,153968.0,1,42.88,41.19055566666666,34.03790371428571,2.0810217118652794
2020-02-27,0.7265466181294943,10.2,11.4,0.53,6.0,16.1625,8486.730479006977,153968.0,1,50.091667,45.43222233333333,36.87957042857143,7.410775504920841
2020-02-28,0.8356627576209614,8.3,0.0,0.32,1.4,14.358333,8486.730479006977,153968.0,1,16.1625,36.378055666666654,34.981666714285716,6.9360008882539805
2020-02-29,0.7549692419245514,7.3,0.0,0.38,0.9,14.470833,8486.730479006977,153968.0,1,14.358333,26.870833333333323,32.70666671428572,5.511275466049225
2020-03-01,0.5997740523190375,6.0,0.0,0.42,0.1,20.666667,8486.730479006977,153968.0,1,14.470833,14.997221999999992,31.236428571428572,3.5986443139142246
2020-03-02,0.6267751226380766,4.6,0.0,0.51,7.4,24.079167,8486.730479006977,153968.0,1,20.666667,16.498610999999993,28.850714285714286,2.883165564135152
2020-03-03,0.5205102951359183,4.3,7.4,0.73,11.8,26.036364,8486.730479006977,153968.0,1,24.079167,19.73888899999999,26.101309571428573,2.2381942690844485
2020-03-04,0.6816684290103585,8.2,0.0,0.43,10.8,14.266667,8486.730479006977,153968.0,1,26.036364,23.594065999999987,23.695075857142857,5.58968111788494
2020-03-05,0.6751262892425282,5.8,0.0,0.48,8.0,22.7375,8486.730479006977,153968.0,1,14.266667,21.460732666666658,18.577218714285717,3.9157324776066633
